parameters: n=9 l=4 k=1 p=5 q=2 m=10
TOTAL 1000 solutions found
EXPR: 0 | POS | FRA | 0 | 36.78 | 8.88 | x=(((10.62*2)+1.59)-13.95) | x 10.62 2 * 1.59 + 13.95 - = | x:dollar 10.62:dollar 2:ticket *:dollar 1.59:dollar +:dollar 13.95:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 35 | 36.78 | 21.0120430107527 | x=((10.62-(1.59/13.95))*2) | x 10.62 1.59 13.95 / - 2 * = | x:dollar 10.62:dollar 1.59:dollar 13.95:ticket /:dollar -:dollar 2:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 35 | 36.78 | 42.2463 | x=(1.59*((10.62+2)+13.95)) | x 1.59 10.62 2 + 13.95 + * = | x:dollar 1.59:ticket 10.62:dollar 2:dollar +:dollar 13.95:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 35 | 36.78 | 0.957597890038547 | x=(10.62/((13.95/2)*1.59)) | x 10.62 13.95 2 / 1.59 * / = | x:dollar 10.62:dollar 13.95:ticket 2:dollar /:ticket 1.59:dollar *:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 35 | 36.78 | 12.0997175141243 | x=((1.59/10.62)-(2-13.95)) | x 1.59 10.62 / 2 13.95 - - = | x:dollar 1.59:dollar 10.62:ticket /:dollar 2:dollar 13.95:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 36 | 36.78 | 1.05867084639498 | x=(1.59*(10.62/(2+13.95))) | x 1.59 10.62 2 13.95 + / * = | x:dollar 1.59:dollar 10.62:ticket 2:dollar 13.95:dollar +:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 36 | 36.78 | 46.5877358490566 | x=(((10.62/1.59)*13.95)/2) | x 10.62 1.59 / 13.95 * 2 / = | x:dollar 10.62:ticket 1.59:dollar /:ticket 13.95:dollar *:dollar 2:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 36 | 36.78 | 12.0997175141243 | x=(((1.59/10.62)-2)+13.95) | x 1.59 10.62 / 2 - 13.95 + = | x:dollar 1.59:dollar 10.62:ticket /:dollar 2:dollar -:dollar 13.95:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 36 | 36.78 | 55.9521 | x=(1.59*((10.62*2)+13.95)) | x 1.59 10.62 2 * 13.95 + * = | x:ticket 1.59:dollar 10.62:dollar 2:ticket *:ticket 13.95:ticket +:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 36 | 36.78 | 30.6234 | x=(1.59*((10.62/2)+13.95)) | x 1.59 10.62 2 / 13.95 + * = | x:ticket 1.59:ticket 10.62:dollar 2:ticket /:dollar 13.95:dollar +:dollar *:ticket =:ticket
EXPR: 0 | POS | FRA | 36 | 36.78 | 21.4679569892473 | x=((10.62+(1.59/13.95))*2) | x 10.62 1.59 13.95 / + 2 * = | x:dollar 10.62:dollar 1.59:dollar 13.95:ticket /:dollar +:dollar 2:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 36 | 36.78 | 42.2463 | x=(1.59*((10.62+2)+13.95)) | x 1.59 10.62 2 + 13.95 + * = | x:dollar 1.59:ticket 10.62:dollar 2:dollar +:dollar 13.95:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 36 | 36.78 | 0.982494623655914 | x=((1.59*(10.62-2))/13.95) | x 1.59 10.62 2 - * 13.95 / = | x:ticket 1.59:dollar 10.62:ticket 2:ticket -:ticket *:ticket 13.95:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 36 | 36.78 | 0.957597890038547 | x=(10.62/((13.95/2)*1.59)) | x 10.62 13.95 2 / 1.59 * / = | x:dollar 10.62:dollar 13.95:ticket 2:dollar /:ticket 1.59:dollar *:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 36 | 36.78 | 12.0997175141243 | x=((1.59/10.62)-(2-13.95)) | x 1.59 10.62 / 2 13.95 - - = | x:dollar 1.59:dollar 10.62:ticket /:dollar 2:dollar 13.95:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 37 | 36.78 | 1.78912429378531 | 10.62=(((13.95-2)*1.59)/x) | 10.62 13.95 2 - 1.59 * x / = | 10.62:ticket 13.95:ticket 2:ticket -:ticket 1.59:dollar *:ticket x:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 37 | 36.78 | 2.38799435028249 | 1.59=(x*(10.62/(2+13.95))) | 1.59 x 10.62 2 13.95 + / * = | 1.59:dollar x:dollar 10.62:ticket 2:dollar 13.95:dollar +:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 37 | 36.78 | 117.778455 | 1.59=(((x/10.62)*2)/13.95) | 1.59 x 10.62 / 2 * 13.95 / = | 1.59:dollar x:dollar 10.62:ticket /:dollar 2:ticket *:dollar 13.95:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 37 | 36.78 | 269.32851 | 1.59=(x/(10.62*(2+13.95))) | 1.59 x 10.62 2 13.95 + * / = | 1.59:dollar x:dollar 10.62:ticket 2:dollar 13.95:dollar +:dollar *:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 37 | 36.78 | 0.981703026038001 | ((1.59+(10.62+2))*x)=13.95 | 1.59 10.62 2 + + x * 13.95 = | 1.59:ticket 10.62:ticket 2:ticket +:ticket +:ticket x:dollar *:dollar 13.95:dollar =:dollar
EXPR: 0 | POS | FRA | 37 | 36.78 | 1.27495291902072 | 1.59=((x*10.62)+(2-13.95)) | 1.59 x 10.62 * 2 13.95 - + = | 1.59:dollar x:dollar 10.62:ticket *:dollar 2:dollar 13.95:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 37 | 36.78 | 0.0598419269853218 | 1.59=(x*((10.62+2)+13.95)) | 1.59 x 10.62 2 + 13.95 + * = | 1.59:dollar x:dollar 10.62:ticket 2:ticket +:ticket 13.95:ticket +:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 37 | 36.78 | 0.87 | 10.62=((13.95-(x*2))-1.59) | 10.62 13.95 x 2 * - 1.59 - = | 10.62:dollar 13.95:dollar x:ticket 2:dollar *:dollar -:dollar 1.59:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 37 | 36.78 | 1.27495291902072 | 10.62=(((13.95-2)+1.59)/x) | 10.62 13.95 2 - 1.59 + x / = | 10.62:dollar 13.95:dollar 2:dollar -:dollar 1.59:dollar +:dollar x:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 37 | 36.78 | 28.1671698113208 | 2=((1.59*(x-10.62))/13.95) | 2 1.59 x 10.62 - * 13.95 / = | 2:ticket 1.59:ticket x:dollar 10.62:dollar -:dollar *:ticket 13.95:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 37 | 36.78 | 3.74 | 10.62=(13.95-((1.59-2)+x)) | 10.62 13.95 1.59 2 - x + - = | 10.62:dollar 13.95:dollar 1.59:dollar 2:dollar -:dollar x:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 37 | 36.78 | 5.78025 | 1.59=(((2*x)+10.62)/13.95) | 1.59 2 x * 10.62 + 13.95 / = | 1.59:dollar 2:ticket x:dollar *:dollar 10.62:dollar +:dollar 13.95:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 37 | 36.78 | 13.5605 | 1.59=(((x+10.62)-2)/13.95) | 1.59 x 10.62 + 2 - 13.95 / = | 1.59:dollar x:dollar 10.62:dollar +:dollar 2:dollar -:dollar 13.95:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 41.26713091922 | x=(13.95*(10.62/(2+1.59))) | x 13.95 10.62 2 1.59 + / * = | x:dollar 13.95:dollar 10.62:ticket 2:dollar 1.59:dollar +:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 361.339024390244 | x=(13.95*(10.62/(2-1.59))) | x 13.95 10.62 2 1.59 - / * = | x:dollar 13.95:dollar 10.62:ticket 2:dollar 1.59:dollar -:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 9.5958 | x=(13.95-(10.62*(2-1.59))) | x 13.95 10.62 2 1.59 - * - = | x:dollar 13.95:dollar 10.62:ticket 2:dollar 1.59:dollar -:dollar *:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 52.0758 | x=(13.95+(10.62*(2+1.59))) | x 13.95 10.62 2 1.59 + * + = | x:dollar 13.95:dollar 10.62:ticket 2:dollar 1.59:dollar +:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 22.3929 | x=(13.95+(10.62*(1.59/2))) | x 13.95 10.62 1.59 2 / * + = | x:dollar 13.95:dollar 10.62:ticket 1.59:dollar 2:ticket /:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 263.45691 | x=((2+(10.62*1.59))*13.95) | x 2 10.62 1.59 * + 13.95 * = | x:dollar 2:dollar 10.62:ticket 1.59:dollar *:dollar +:dollar 13.95:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 27.97605 | x=(((13.95/2)+10.62)*1.59) | x 13.95 2 / 10.62 + 1.59 * = | x:dollar 13.95:dollar 2:ticket /:dollar 10.62:dollar +:dollar 1.59:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 13.5605 | x=((2-10.62)+(1.59*13.95)) | x 2 10.62 - 1.59 13.95 * + = | x:ticket 2:ticket 10.62:ticket -:ticket 1.59:dollar 13.95:ticket *:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 0.365893961569331 | x=(13.95/(10.62*(2+1.59))) | x 13.95 10.62 2 1.59 + * / = | x:dollar 13.95:dollar 10.62:ticket 2:dollar 1.59:dollar +:dollar *:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 4.11 | x=(((10.62-1.59)*2)-13.95) | x 10.62 1.59 - 2 * 13.95 - = | x:dollar 10.62:ticket 1.59:ticket -:ticket 2:dollar *:dollar 13.95:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 156.5919 | x=(10.62*((1.59/2)+13.95)) | x 10.62 1.59 2 / 13.95 + * = | x:dollar 10.62:dollar 1.59:ticket 2:dollar /:ticket 13.95:ticket +:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 172.3295 | x=(2+((10.62+1.59)*13.95)) | x 2 10.62 1.59 + 13.95 * + = | x:dollar 2:dollar 10.62:ticket 1.59:ticket +:ticket 13.95:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 20.98 | x=(((10.62-2)-1.59)+13.95) | x 10.62 2 - 1.59 - 13.95 + = | x:ticket 10.62:ticket 2:ticket -:ticket 1.59:ticket -:ticket 13.95:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 1.6522758767722 | x=((2/(10.62*1.59))*13.95) | x 2 10.62 1.59 * / 13.95 * = | x:dollar 2:dollar 10.62:ticket 1.59:dollar *:ticket /:dollar 13.95:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 0.26 | x=((10.62+(2+1.59))-13.95) | x 10.62 2 1.59 + + 13.95 - = | x:ticket 10.62:ticket 2:ticket 1.59:ticket +:ticket +:ticket 13.95:ticket -:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 3.11258064516129 | x=((2*(10.62/13.95))+1.59) | x 2 10.62 13.95 / * 1.59 + = | x:dollar 2:dollar 10.62:ticket 13.95:dollar /:ticket *:dollar 1.59:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 41.2584905660377 | x=(2*((10.62/1.59)+13.95)) | x 2 10.62 1.59 / 13.95 + * = | x:dollar 2:dollar 10.62:ticket 1.59:dollar /:ticket 13.95:ticket +:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 27.3084905660377 | x=((2*(10.62/1.59))+13.95) | x 2 10.62 1.59 / * 13.95 + = | x:ticket 2:ticket 10.62:dollar 1.59:ticket /:dollar *:ticket 13.95:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 21.0120430107527 | x=(2*(10.62-(1.59/13.95))) | x 2 10.62 1.59 13.95 / - * = | x:dollar 2:dollar 10.62:ticket 1.59:ticket 13.95:dollar /:ticket -:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 24.16 | x=((10.62-2)+(1.59+13.95)) | x 10.62 2 - 1.59 13.95 + + = | x:ticket 10.62:ticket 2:ticket -:ticket 1.59:ticket 13.95:ticket +:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 32.8358 | x=((2+(10.62*1.59))+13.95) | x 2 10.62 1.59 * + 13.95 + = | x:ticket 2:ticket 10.62:dollar 1.59:ticket *:ticket +:ticket 13.95:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 1.60349992237545 | x=((2/(10.62*13.95))+1.59) | x 2 10.62 13.95 * / 1.59 + = | x:dollar 2:dollar 10.62:ticket 13.95:dollar *:ticket /:dollar 1.59:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 151.739 | x=((2+(10.62*13.95))+1.59) | x 2 10.62 13.95 * + 1.59 + = | x:dollar 2:dollar 10.62:ticket 13.95:dollar *:dollar +:dollar 1.59:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 0.681245316438449 | x=(2/((10.62*1.59)-13.95)) | x 2 10.62 1.59 * 13.95 - / = | x:dollar 2:dollar 10.62:dollar 1.59:ticket *:ticket 13.95:ticket -:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 0.0648596760907776 | x=(2/((10.62*1.59)+13.95)) | x 2 10.62 1.59 * 13.95 + / = | x:dollar 2:dollar 10.62:dollar 1.59:ticket *:ticket 13.95:ticket +:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 20.98 | x=((10.62-2)-(1.59-13.95)) | x 10.62 2 - 1.59 13.95 - - = | x:ticket 10.62:ticket 2:ticket -:ticket 1.59:ticket 13.95:ticket -:ticket -:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 130.601830188679 | x=((10.62-(2/1.59))*13.95) | x 10.62 2 1.59 / - 13.95 * = | x:ticket 10.62:dollar 2:dollar 1.59:ticket /:dollar -:dollar 13.95:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 61.6716 | x=(2*((10.62*1.59)+13.95)) | x 2 10.62 1.59 * 13.95 + * = | x:dollar 2:dollar 10.62:ticket 1.59:dollar *:ticket 13.95:ticket +:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 10.3920430107527 | x=(10.62-((2*1.59)/13.95)) | x 10.62 2 1.59 * 13.95 / - = | x:ticket 10.62:ticket 2:dollar 1.59:ticket *:ticket 13.95:dollar /:ticket -:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 1.05867084639498 | x=((10.62/(2+13.95))*1.59) | x 10.62 2 13.95 + / 1.59 * = | x:ticket 10.62:dollar 2:ticket 13.95:ticket +:ticket /:dollar 1.59:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 28.16 | x=(10.62+((2+1.59)+13.95)) | x 10.62 2 1.59 + 13.95 + + = | x:ticket 10.62:ticket 2:ticket 1.59:ticket +:ticket 13.95:ticket +:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 1.04427966101695 | x=(((1.59/10.62)*13.95)/2) | x 1.59 10.62 / 13.95 * 2 / = | x:dollar 1.59:ticket 10.62:dollar /:ticket 13.95:dollar *:dollar 2:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 0.681245316438449 | x=(2/((10.62*1.59)-13.95)) | x 2 10.62 1.59 * 13.95 - / = | x:dollar 2:dollar 10.62:ticket 1.59:dollar *:ticket 13.95:ticket -:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 46.5877358490566 | x=(((10.62/2)*13.95)/1.59) | x 10.62 2 / 13.95 * 1.59 / = | x:dollar 10.62:ticket 2:dollar /:ticket 13.95:dollar *:dollar 1.59:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 10.47 | x=((2*(10.62+1.59))-13.95) | x 2 10.62 1.59 + * 13.95 - = | x:dollar 2:dollar 10.62:ticket 1.59:ticket +:ticket *:dollar 13.95:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 4.11 | x=((2*(10.62-1.59))-13.95) | x 2 10.62 1.59 - * 13.95 - = | x:dollar 2:dollar 10.62:ticket 1.59:ticket -:ticket *:dollar 13.95:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 0.789548387096774 | x=(2-((10.62/13.95)*1.59)) | x 2 10.62 13.95 / 1.59 * - = | x:dollar 2:dollar 10.62:ticket 13.95:dollar /:ticket 1.59:dollar *:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 0.0214648765769597 | x=(2/((10.62/1.59)*13.95)) | x 2 10.62 1.59 / 13.95 * / = | x:ticket 2:ticket 10.62:dollar 1.59:ticket /:dollar 13.95:ticket *:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 21.4679569892473 | x=(2*(10.62+(1.59/13.95))) | x 2 10.62 1.59 13.95 / + * = | x:dollar 2:dollar 10.62:ticket 1.59:ticket 13.95:dollar /:ticket +:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 12.5483239171375 | x=((2/10.62)+(13.95-1.59)) | x 2 10.62 / 13.95 1.59 - + = | x:dollar 2:dollar 10.62:ticket /:dollar 13.95:dollar 1.59:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 143.7948 | x=(10.62*((1.59-2)+13.95)) | x 10.62 1.59 2 - 13.95 + * = | x:ticket 10.62:ticket 1.59:dollar 2:dollar -:dollar 13.95:dollar +:dollar *:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 1.7235593220339 | x=((13.95/10.62)+(2-1.59)) | x 13.95 10.62 / 2 1.59 - + = | x:dollar 13.95:dollar 10.62:ticket /:dollar 2:dollar 1.59:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 47.55 | x=((2*(10.62+13.95))-1.59) | x 2 10.62 13.95 + * 1.59 - = | x:ticket 2:ticket 10.62:dollar 13.95:dollar +:dollar *:ticket 1.59:ticket -:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 186.350943396226 | x=(2*((10.62*13.95)/1.59)) | x 2 10.62 13.95 * 1.59 / * = | x:dollar 2:dollar 10.62:dollar 13.95:ticket *:ticket 1.59:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 3.35220125786164 | x=(((2-10.62)+13.95)/1.59) | x 2 10.62 - 13.95 + 1.59 / = | x:dollar 2:dollar 10.62:dollar -:dollar 13.95:dollar +:dollar 1.59:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 2.82870967741936 | x=(2-((10.62/13.95)-1.59)) | x 2 10.62 13.95 / 1.59 - - = | x:dollar 2:dollar 10.62:dollar 13.95:ticket /:dollar 1.59:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 299.478 | x=((1.59+(10.62*13.95))*2) | x 1.59 10.62 13.95 * + 2 * = | x:dollar 1.59:dollar 10.62:dollar 13.95:ticket *:dollar +:dollar 2:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 1.0371186440678 | x=((2*(13.95/10.62))-1.59) | x 2 13.95 10.62 / * 1.59 - = | x:dollar 2:ticket 13.95:dollar 10.62:ticket /:dollar *:dollar 1.59:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 2.1147 | x=(((13.95-10.62)-2)*1.59) | x 13.95 10.62 - 2 - 1.59 * = | x:dollar 13.95:ticket 10.62:ticket -:ticket 2:ticket -:ticket 1.59:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 4.70258064516129 | x=((1.59+(10.62/13.95))*2) | x 1.59 10.62 13.95 / + 2 * = | x:dollar 1.59:dollar 10.62:dollar 13.95:ticket /:dollar +:dollar 2:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 1.65741935483871 | x=((1.59-(10.62/13.95))*2) | x 1.59 10.62 13.95 / - 2 * = | x:dollar 1.59:dollar 10.62:dollar 13.95:ticket /:dollar -:dollar 2:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 75.6645 | x=(((10.62/2)*13.95)+1.59) | x 10.62 2 / 13.95 * 1.59 + = | x:ticket 10.62:dollar 2:ticket /:dollar 13.95:ticket *:ticket 1.59:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 143.7948 | x=(10.62*((1.59-2)+13.95)) | x 10.62 1.59 2 - 13.95 + * = | x:ticket 10.62:dollar 1.59:ticket 2:ticket -:ticket 13.95:ticket +:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 1.35382078853047 | x=((2+(10.62*1.59))/13.95) | x 2 10.62 1.59 * + 13.95 / = | x:dollar 2:dollar 10.62:ticket 1.59:dollar *:dollar +:dollar 13.95:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 159.23925 | x=((10.62+(1.59/2))*13.95) | x 10.62 1.59 2 / + 13.95 * = | x:dollar 10.62:ticket 1.59:ticket 2:dollar /:ticket +:ticket 13.95:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 74.8695 | x=((1.59+(10.62*13.95))/2) | x 1.59 10.62 13.95 * + 2 / = | x:dollar 1.59:dollar 10.62:ticket 13.95:dollar *:dollar +:dollar 2:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 2.42090322580645 | x=(2*((10.62*1.59)/13.95)) | x 2 10.62 1.59 * 13.95 / * = | x:ticket 2:ticket 10.62:dollar 1.59:ticket *:dollar 13.95:ticket /:dollar *:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 9.27075471698113 | x=(2-((10.62/1.59)-13.95)) | x 2 10.62 1.59 / 13.95 - - = | x:ticket 2:ticket 10.62:ticket 1.59:dollar /:ticket 13.95:ticket -:ticket -:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 75.6645 | x=(1.59+(10.62*(13.95/2))) | x 1.59 10.62 13.95 2 / * + = | x:dollar 1.59:dollar 10.62:ticket 13.95:dollar 2:ticket /:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 3.35220125786164 | x=(((13.95-10.62)+2)/1.59) | x 13.95 10.62 - 2 + 1.59 / = | x:dollar 13.95:dollar 10.62:dollar -:dollar 2:dollar +:dollar 1.59:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 40 | 36.78 | 0.9358 | x=(((10.62*1.59)-2)-13.95) | x 10.62 1.59 * 2 - 13.95 - = | x:ticket 10.62:dollar 1.59:ticket *:ticket 2:ticket -:ticket 13.95:ticket -:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 27.3084905660377 | x=(((10.62/1.59)*2)+13.95) | x 10.62 1.59 / 2 * 13.95 + = | x:ticket 10.62:dollar 1.59:ticket /:dollar 2:ticket *:ticket 13.95:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 40 | 36.78 | 117.778455 | x=(((10.62*1.59)/2)*13.95) | x 10.62 1.59 * 2 / 13.95 * = | x:ticket 10.62:dollar 1.59:ticket *:dollar 2:ticket /:dollar 13.95:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 41 | 36.78 | 41.26713091922 | x=(13.95*(10.62/(2+1.59))) | x 13.95 10.62 2 1.59 + / * = | x:dollar 13.95:dollar 10.62:ticket 2:dollar 1.59:dollar +:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 41 | 36.78 | 52.0758 | x=(13.95+(10.62*(2+1.59))) | x 13.95 10.62 2 1.59 + * + = | x:dollar 13.95:dollar 10.62:ticket 2:dollar 1.59:dollar +:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 41 | 36.78 | 27.97605 | x=(((13.95/2)+10.62)*1.59) | x 13.95 2 / 10.62 + 1.59 * = | x:dollar 13.95:dollar 2:ticket /:dollar 10.62:dollar +:dollar 1.59:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 41 | 36.78 | 4.11 | x=(((10.62-1.59)*2)-13.95) | x 10.62 1.59 - 2 * 13.95 - = | x:dollar 10.62:ticket 1.59:ticket -:ticket 2:dollar *:dollar 13.95:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 41 | 36.78 | 24.16 | x=((10.62-2)+(1.59+13.95)) | x 10.62 2 - 1.59 13.95 + + = | x:ticket 10.62:ticket 2:ticket -:ticket 1.59:ticket 13.95:ticket +:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 41 | 36.78 | 1.60349992237545 | x=((2/(10.62*13.95))+1.59) | x 2 10.62 13.95 * / 1.59 + = | x:dollar 2:dollar 10.62:ticket 13.95:dollar *:ticket /:dollar 1.59:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 41 | 36.78 | 151.739 | x=((2+(10.62*13.95))+1.59) | x 2 10.62 13.95 * + 1.59 + = | x:dollar 2:dollar 10.62:ticket 13.95:dollar *:dollar +:dollar 1.59:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 41 | 36.78 | 1.04427966101695 | x=(((1.59/10.62)*13.95)/2) | x 1.59 10.62 / 13.95 * 2 / = | x:dollar 1.59:ticket 10.62:dollar /:ticket 13.95:dollar *:dollar 2:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 41 | 36.78 | 1.05867084639498 | x=((10.62/(2+13.95))*1.59) | x 10.62 2 13.95 + / 1.59 * = | x:ticket 10.62:dollar 2:ticket 13.95:ticket +:ticket /:dollar 1.59:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 41 | 36.78 | 130.601830188679 | x=((10.62-(2/1.59))*13.95) | x 10.62 2 1.59 / - 13.95 * = | x:ticket 10.62:dollar 2:dollar 1.59:ticket /:dollar -:dollar 13.95:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 41 | 36.78 | 46.5877358490566 | x=(((10.62/2)*13.95)/1.59) | x 10.62 2 / 13.95 * 1.59 / = | x:dollar 10.62:ticket 2:dollar /:ticket 13.95:dollar *:dollar 1.59:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 41 | 36.78 | 0.681245316438449 | x=(2/((10.62*1.59)-13.95)) | x 2 10.62 1.59 * 13.95 - / = | x:dollar 2:dollar 10.62:ticket 1.59:dollar *:ticket 13.95:ticket -:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 41 | 36.78 | 10.47 | x=((2*(10.62+1.59))-13.95) | x 2 10.62 1.59 + * 13.95 - = | x:dollar 2:dollar 10.62:ticket 1.59:ticket +:ticket *:dollar 13.95:dollar -:dollar =:dollar
