parameters: n=7 l=3 k=1 p=5 q=2 m=9
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 8 | 10 | x=(0.5*(8+12)) | x 0.5 8 12 + * = | x:dollar 0.5:half 8:dollar 12:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.75 | ((x*8)/0.5)=12 | x 8 * 0.5 / 12 = | x:half 8:dollar *:dollar 0.5:half /:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 1.41176470588235 | (x*(0.5+8))=12 | x 0.5 8 + * 12 = | x:half 0.5:dollar 8:dollar +:dollar *:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | (0.5*8)=(x*12) | 0.5 8 * x 12 * = | 0.5:half 8:dollar *:dollar x:half 12:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | 0.5=((x/8)*12) | 0.5 x 8 / 12 * = | 0.5:half x:dollar 8:half /:dollar 12:half *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.75 | 0.5=((8/12)*x) | 0.5 8 12 / x * = | 0.5:half 8:dollar 12:half /:dollar x:half *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 19.5 | 8=(0.5+(x-12)) | 8 0.5 x 12 - + = | 8:dollar 0.5:dollar x:dollar 12:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 19.5 | 8=((0.5-12)+x) | 8 0.5 12 - x + = | 8:dollar 0.5:dollar 12:dollar -:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.75 | 0.5=((8/12)*x) | 0.5 8 12 / x * = | 0.5:dollar 8:half 12:dollar /:half x:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 19.5 | (0.5-8)=(12-x) | 0.5 8 - 12 x - = | 0.5:dollar 8:dollar -:dollar 12:dollar x:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 22 | 8 | 8 | (x+(0.5*8))=12 | x 0.5 8 * + 12 = | x:half 0.5:half 8:dollar *:half +:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.625 | 0.5=(8-(x*12)) | 0.5 8 x 12 * - = | 0.5:half 8:half x:dollar 12:half *:half -:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 1.6 | (x*(8-0.5))=12 | x 8 0.5 - * 12 = | x:dollar 8:half 0.5:half -:half *:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 90 | (x/(8-0.5))=12 | x 8 0.5 - / 12 = | x:dollar 8:half 0.5:half -:half /:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.166666666666667 | 8=((x+0.5)*12) | 8 x 0.5 + 12 * = | 8:dollar x:half 0.5:half +:half 12:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 95.5 | ((0.5+x)/8)=12 | 0.5 x + 8 / 12 = | 0.5:half x:half +:half 8:dollar /:half 12:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 14 | (x-8)=(0.5*12) | x 8 - 0.5 12 * = | x:dollar 8:dollar -:dollar 0.5:half 12:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 12.0625 | 0.5=((x-12)*8) | 0.5 x 12 - 8 * = | 0.5:half x:dollar 12:dollar -:dollar 8:half *:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 48 | (x/(0.5*8))=12 | x 0.5 8 * / 12 = | x:dollar 0.5:dollar 8:half *:half /:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 192 | 8=((0.5*x)/12) | 8 0.5 x * 12 / = | 8:half 0.5:half x:dollar *:half 12:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 1.16666666666667 | 8=((x-0.5)*12) | 8 x 0.5 - 12 * = | 8:dollar x:half 0.5:half -:half 12:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 40 | ((x*0.5)-8)=12 | x 0.5 * 8 - 12 = | x:half 0.5:dollar *:dollar 8:dollar -:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | ((8/x)*0.5)=12 | 8 x / 0.5 * 12 = | 8:dollar x:half /:dollar 0.5:half *:dollar 12:dollar =:dollar
EXPR: 1 | POS | INT | 22 | 8 | 8 | ((x*0.5)+8)=12 | x 0.5 * 8 + 12 = | x:half 0.5:dollar *:dollar 8:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 19.5 | (x-(8-0.5))=12 | x 8 0.5 - - 12 = | x:dollar 8:dollar 0.5:dollar -:dollar -:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 48 | 0.5=(x/(8*12)) | 0.5 x 8 12 * / = | 0.5:dollar x:dollar 8:half 12:dollar *:half /:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 95.5 | 0.5=((8*12)-x) | 0.5 8 12 * x - = | 0.5:half 8:dollar 12:half *:half x:half -:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 19.5 | (x+(0.5-12))=8 | x 0.5 12 - + 8 = | x:dollar 0.5:dollar 12:dollar -:dollar +:dollar 8:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 20.5 | (x-0.5)=(8+12) | x 0.5 - 8 12 + = | x:dollar 0.5:dollar -:dollar 8:dollar 12:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 192 | 0.5=((8/x)*12) | 0.5 8 x / 12 * = | 0.5:dollar 8:half x:dollar /:half 12:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 192 | 8=((x*0.5)/12) | 8 x 0.5 * 12 / = | 8:dollar x:dollar 0.5:half *:dollar 12:half /:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 192 | 8=((x*0.5)/12) | 8 x 0.5 * 12 / = | 8:half x:dollar 0.5:half *:half 12:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 20.5 | (x-(0.5+12))=8 | x 0.5 12 + - 8 = | x:dollar 0.5:dollar 12:dollar +:dollar -:dollar 8:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 12.0625 | 8=(0.5/(x-12)) | 8 0.5 x 12 - / = | 8:half 0.5:half x:dollar 12:dollar -:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 4.5 | 8=((0.5+12)-x) | 8 0.5 12 + x - = | 8:dollar 0.5:dollar 12:dollar +:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | 0.5=((x/8)*12) | 0.5 x 8 / 12 * = | 0.5:dollar x:half 8:dollar /:half 12:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.75 | ((x*8)/0.5)=12 | x 8 * 0.5 / 12 = | x:dollar 8:half *:dollar 0.5:half /:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 48 | (x/(0.5*8))=12 | x 0.5 8 * / 12 = | x:half 0.5:half 8:dollar *:dollar /:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 11.9375 | 8=(0.5/(12-x)) | 8 0.5 12 x - / = | 8:half 0.5:half 12:dollar x:dollar -:dollar /:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 16 | (x-(0.5*8))=12 | x 0.5 8 * - 12 = | x:dollar 0.5:dollar 8:half *:dollar -:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 100 | (x/(0.5+12))=8 | x 0.5 12 + / 8 = | x:dollar 0.5:half 12:half +:half /:dollar 8:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 16 | (x-(0.5*8))=12 | x 0.5 8 * - 12 = | x:half 0.5:half 8:dollar *:half -:half 12:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 28 | 8=(0.5*(x-12)) | 8 0.5 x 12 - * = | 8:half 0.5:half x:dollar 12:dollar -:dollar *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.64 | (x*(0.5+12))=8 | x 0.5 12 + * 8 = | x:dollar 0.5:half 12:half +:half *:dollar 8:dollar =:dollar
EXPR: 1 | POS | INT | 22 | 8 | 8 | (x+(0.5*8))=12 | x 0.5 8 * + 12 = | x:dollar 0.5:dollar 8:half *:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 4.5 | ((8+x)-0.5)=12 | 8 x + 0.5 - 12 = | 8:dollar x:dollar +:dollar 0.5:dollar -:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 11.9375 | ((0.5/8)+x)=12 | 0.5 8 / x + 12 = | 0.5:dollar 8:half /:dollar x:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.125 | 0.5=(x*(12-8)) | 0.5 x 12 8 - * = | 0.5:half x:half 12:dollar 8:dollar -:dollar *:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 4 | 8=(0.5*(12+x)) | 8 0.5 12 x + * = | 8:half 0.5:half 12:dollar x:dollar +:dollar *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.625 | 0.5=(8-(12*x)) | 0.5 8 12 x * - = | 0.5:dollar 8:dollar 12:half x:dollar *:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 20.5 | 8=(x-(0.5+12)) | 8 x 0.5 12 + - = | 8:dollar x:dollar 0.5:dollar 12:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 32 | 0.5=(12/(x-8)) | 0.5 12 x 8 - / = | 0.5:half 12:half x:dollar 8:dollar -:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 19.5 | 8=(x+(0.5-12)) | 8 x 0.5 12 - + = | 8:dollar x:dollar 0.5:dollar 12:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 19.5 | ((0.5+x)-12)=8 | 0.5 x + 12 - 8 = | 0.5:dollar x:dollar +:dollar 12:dollar -:dollar 8:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 2 | 0.5=(x/(12-8)) | 0.5 x 12 8 - / = | 0.5:half x:half 12:dollar 8:dollar -:dollar /:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 16 | 0.5=(12/(x+8)) | 0.5 12 x 8 + / = | 0.5:half 12:half x:dollar 8:dollar +:dollar /:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 40 | 0.5=((8+12)/x) | 0.5 8 12 + x / = | 0.5:dollar 8:dollar 12:dollar +:dollar x:half /:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 48 | (0.5*8)=(x/12) | 0.5 8 * x 12 / = | 0.5:half 8:dollar *:half x:half 12:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.025 | 0.5=((8+12)*x) | 0.5 8 12 + x * = | 0.5:dollar 8:dollar 12:dollar +:dollar x:half *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 4 | 8=(0.5*(x+12)) | 8 0.5 x 12 + * = | 8:half 0.5:half x:dollar 12:dollar +:dollar *:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 2 | 0.5=((8-x)/12) | 0.5 8 x - 12 / = | 0.5:half 8:half x:half -:half 12:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.75 | 0.5=(8*(x/12)) | 0.5 8 x 12 / * = | 0.5:half 8:half x:dollar 12:half /:dollar *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 1.5625 | 0.5=((8*x)-12) | 0.5 8 x * 12 - = | 0.5:half 8:half x:dollar *:half 12:half -:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.75 | (0.5/8)=(x/12) | 0.5 8 / x 12 / = | 0.5:half 8:dollar /:half x:half 12:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.75 | 0.5=(x*(8/12)) | 0.5 x 8 12 / * = | 0.5:dollar x:dollar 8:half 12:dollar /:half *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | 0.5=((12*x)/8) | 0.5 12 x * 8 / = | 0.5:half 12:half x:dollar *:half 8:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.64 | 8=(x*(0.5+12)) | 8 x 0.5 12 + * = | 8:dollar x:dollar 0.5:half 12:half +:half *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 1.33333333333333 | 0.5=(8/(12*x)) | 0.5 8 12 x * / = | 0.5:half 8:half 12:half x:dollar *:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.125 | ((0.5/x)+8)=12 | 0.5 x / 8 + 12 = | 0.5:dollar x:half /:dollar 8:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.125 | ((0.5/x)+8)=12 | 0.5 x / 8 + 12 = | 0.5:half x:dollar /:half 8:half +:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.64 | 8=((0.5+12)*x) | 8 0.5 12 + x * = | 8:dollar 0.5:half 12:half +:half x:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 8.04166666666667 | 0.5=(12*(x-8)) | 0.5 12 x 8 - * = | 0.5:half 12:half x:dollar 8:dollar -:dollar *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 1.5625 | 0.5=((x*8)-12) | 0.5 x 8 * 12 - = | 0.5:half x:half 8:dollar *:half 12:half -:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 4.5 | (x+(8-0.5))=12 | x 8 0.5 - + 12 = | x:dollar 8:dollar 0.5:dollar -:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 1.33333333333333 | (0.5*x)=(8/12) | 0.5 x * 8 12 / = | 0.5:half x:dollar *:half 8:half 12:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.166666666666667 | 8=((0.5+x)*12) | 8 0.5 x + 12 * = | 8:dollar 0.5:half x:half +:half 12:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.025 | ((0.5/x)-8)=12 | 0.5 x / 8 - 12 = | 0.5:dollar x:half /:dollar 8:dollar -:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.025 | ((0.5/x)-8)=12 | 0.5 x / 8 - 12 = | 0.5:half x:dollar /:half 8:half -:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 3.5 | (8+(x+0.5))=12 | 8 x 0.5 + + 12 = | 8:dollar x:dollar 0.5:dollar +:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 19.5 | 0.5=(12-(x-8)) | 0.5 12 x 8 - - = | 0.5:dollar 12:dollar x:dollar 8:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 3.5 | 0.5=(12-(x+8)) | 0.5 12 x 8 + - = | 0.5:dollar 12:dollar x:dollar 8:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 192 | (0.5*(x/8))=12 | 0.5 x 8 / * 12 = | 0.5:half x:dollar 8:half /:dollar *:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 3.5 | ((8+x)+0.5)=12 | 8 x + 0.5 + 12 = | 8:dollar x:dollar +:dollar 0.5:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 4.5 | ((8-0.5)+x)=12 | 8 0.5 - x + 12 = | 8:dollar 0.5:dollar -:dollar x:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 192 | 0.5=((8/x)*12) | 0.5 8 x / 12 * = | 0.5:half 8:dollar x:half /:dollar 12:half *:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 92 | (0.5+(x/8))=12 | 0.5 x 8 / + 12 = | 0.5:dollar x:dollar 8:half /:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.166666666666667 | ((x+0.5)*12)=8 | x 0.5 + 12 * 8 = | x:half 0.5:half +:half 12:dollar *:dollar 8:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 2 | 0.5=((8-x)/12) | 0.5 8 x - 12 / = | 0.5:dollar 8:dollar x:dollar -:dollar 12:half /:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 192 | 8=(x*(0.5/12)) | 8 x 0.5 12 / * = | 8:half x:dollar 0.5:half 12:dollar /:half *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | (0.5*(8/x))=12 | 0.5 8 x / * 12 = | 0.5:half 8:dollar x:half /:dollar *:half 12:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 192 | (0.5*(x/8))=12 | 0.5 x 8 / * 12 = | 0.5:dollar x:half 8:dollar /:half *:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 3 | (0.5*8)=(12/x) | 0.5 8 * 12 x / = | 0.5:half 8:dollar *:half 12:half x:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 7.95833333333333 | 0.5=((8-x)*12) | 0.5 8 x - 12 * = | 0.5:dollar 8:dollar x:dollar -:dollar 12:half *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 1.33333333333333 | 0.5=(8/(x*12)) | 0.5 8 x 12 * / = | 0.5:half 8:half x:half 12:dollar *:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 1.6 | ((8-0.5)*x)=12 | 8 0.5 - x * 12 = | 8:half 0.5:half -:half x:dollar *:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 28 | (0.5*(x-12))=8 | 0.5 x 12 - * 8 = | 0.5:half x:dollar 12:dollar -:dollar *:half 8:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 12.0625 | (0.5/(x-12))=8 | 0.5 x 12 - / 8 = | 0.5:half x:dollar 12:dollar -:dollar /:half 8:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | 0.5=((x*12)/8) | 0.5 x 12 * 8 / = | 0.5:half x:half 12:dollar *:half 8:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 1.6 | 0.5=(8-(12/x)) | 0.5 8 12 x / - = | 0.5:half 8:half 12:half x:dollar /:half -:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.75 | (0.5/x)=(8/12) | 0.5 x / 8 12 / = | 0.5:half x:dollar /:half 8:half 12:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 1.16666666666667 | ((x-0.5)*12)=8 | x 0.5 - 12 * 8 = | x:half 0.5:half -:half 12:dollar *:dollar 8:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 7.95833333333333 | 0.5=((8-x)*12) | 0.5 8 x - 12 * = | 0.5:half 8:half x:half -:half 12:dollar *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | (0.5*8)=(12*x) | 0.5 8 * 12 x * = | 0.5:half 8:dollar *:dollar 12:dollar x:half *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 1.4375 | (0.5+(8*x))=12 | 0.5 8 x * + 12 = | 0.5:half 8:half x:dollar *:half +:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 1.33333333333333 | 0.5=(8/(12*x)) | 0.5 8 12 x * / = | 0.5:half 8:half 12:dollar x:half *:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 1.33333333333333 | 0.5=(8/(x*12)) | 0.5 8 x 12 * / = | 0.5:half 8:half x:dollar 12:half *:dollar /:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 2 | (0.5*12)=(8-x) | 0.5 12 * 8 x - = | 0.5:half 12:dollar *:dollar 8:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | 0.5=(x*(12/8)) | 0.5 x 12 8 / * = | 0.5:half x:dollar 12:half 8:dollar /:half *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 4.5 | (0.5-(x-12))=8 | 0.5 x 12 - - 8 = | 0.5:dollar x:dollar 12:dollar -:dollar -:dollar 8:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 192 | ((0.5/12)*x)=8 | 0.5 12 / x * 8 = | 0.5:half 12:dollar /:half x:dollar *:half 8:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 192 | (0.5/8)=(12/x) | 0.5 8 / 12 x / = | 0.5:half 8:dollar /:half 12:half x:dollar /:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 92 | (0.5+(x/8))=12 | 0.5 x 8 / + 12 = | 0.5:half x:half 8:dollar /:half +:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.75 | ((0.5*12)/x)=8 | 0.5 12 * x / 8 = | 0.5:half 12:dollar *:dollar x:half /:dollar 8:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.695652173913043 | (0.5+(8/x))=12 | 0.5 8 x / + 12 = | 0.5:half 8:half x:dollar /:half +:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.75 | ((0.5/x)*12)=8 | 0.5 x / 12 * 8 = | 0.5:half x:dollar /:half 12:dollar *:half 8:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 11.9375 | (0.5/(12-x))=8 | 0.5 12 x - / 8 = | 0.5:half 12:dollar x:dollar -:dollar /:half 8:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | (0.5*8)=(12*x) | 0.5 8 * 12 x * = | 0.5:half 8:dollar *:dollar 12:half x:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 1.4375 | (0.5+(8*x))=12 | 0.5 8 x * + 12 = | 0.5:dollar 8:dollar x:half *:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 19.5 | 8=((0.5+x)-12) | 8 0.5 x + 12 - = | 8:dollar 0.5:dollar x:dollar +:dollar 12:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | (0.5*8)=(12*x) | 0.5 8 * 12 x * = | 0.5:half 8:dollar *:half 12:half x:dollar *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.00520833333333333 | (0.5/8)=(12*x) | 0.5 8 / 12 x * = | 0.5:half 8:dollar /:half 12:half x:dollar *:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 4 | (0.5*(x+12))=8 | 0.5 x 12 + * 8 = | 0.5:half x:dollar 12:dollar +:dollar *:half 8:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.00520833333333333 | (0.5/(8*x))=12 | 0.5 8 x * / 12 = | 0.5:dollar 8:half x:dollar *:half /:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 192 | (0.5*x)=(8*12) | 0.5 x * 8 12 * = | 0.5:half x:dollar *:dollar 8:dollar 12:half *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.125 | 0.5=((12-8)*x) | 0.5 12 8 - x * = | 0.5:half 12:dollar 8:dollar -:dollar x:half *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | (0.5*8)=(x*12) | 0.5 8 * x 12 * = | 0.5:half 8:dollar *:half x:half 12:dollar *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.00520833333333333 | (0.5/8)=(x*12) | 0.5 8 / x 12 * = | 0.5:half 8:dollar /:half x:half 12:dollar *:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 1 | ((x+0.5)*8)=12 | x 0.5 + 8 * 12 = | x:half 0.5:half +:half 8:dollar *:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 95.5 | ((x+0.5)/8)=12 | x 0.5 + 8 / 12 = | x:half 0.5:half +:half 8:dollar /:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | 0.5=((12*x)/8) | 0.5 12 x * 8 / = | 0.5:half 12:dollar x:half *:half 8:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | (8*(0.5/x))=12 | 8 0.5 x / * 12 = | 8:dollar 0.5:half x:dollar /:half *:half 12:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 48 | (0.5*8)=(x/12) | 0.5 8 * x 12 / = | 0.5:half 8:dollar *:dollar x:dollar 12:half /:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 1.33333333333333 | (0.5*x)=(8/12) | 0.5 x * 8 12 / = | 0.5:half x:dollar *:dollar 8:dollar 12:half /:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.166666666666667 | (8/(0.5+x))=12 | 8 0.5 x + / 12 = | 8:dollar 0.5:half x:half +:half /:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.75 | ((0.5*12)/x)=8 | 0.5 12 * x / 8 = | 0.5:half 12:dollar *:half x:dollar /:half 8:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.695652173913043 | (0.5+(8/x))=12 | 0.5 8 x / + 12 = | 0.5:dollar 8:dollar x:half /:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 192 | (0.5*x)=(8*12) | 0.5 x * 8 12 * = | 0.5:half x:dollar *:dollar 8:half 12:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | 0.5=((x*12)/8) | 0.5 x 12 * 8 / = | 0.5:half x:dollar 12:half *:half 8:dollar /:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.75 | ((8*x)/0.5)=12 | 8 x * 0.5 / 12 = | 8:half x:dollar *:dollar 0.5:half /:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 3 | (0.5*8)=(12/x) | 0.5 8 * 12 x / = | 0.5:half 8:dollar *:dollar 12:dollar x:half /:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.00520833333333333 | (0.5/(8*x))=12 | 0.5 8 x * / 12 = | 0.5:half 8:half x:dollar *:dollar /:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 4.5 | (8-(0.5-x))=12 | 8 0.5 x - - 12 = | 8:dollar 0.5:dollar x:dollar -:dollar -:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 3.5 | (8+(0.5+x))=12 | 8 0.5 x + + 12 = | 8:dollar 0.5:dollar x:dollar +:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 19.5 | (0.5+(x-12))=8 | 0.5 x 12 - + 8 = | 0.5:dollar x:dollar 12:dollar -:dollar +:dollar 8:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 4.5 | 0.5=(x-(12-8)) | 0.5 x 12 8 - - = | 0.5:dollar x:dollar 12:dollar 8:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 4.5 | ((0.5+12)-x)=8 | 0.5 12 + x - 8 = | 0.5:dollar 12:dollar +:dollar x:dollar -:dollar 8:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 16 | ((8+x)*0.5)=12 | 8 x + 0.5 * 12 = | 8:dollar x:dollar +:dollar 0.5:half *:half 12:half =:half
