parameters: n=9 l=4 k=1 p=5 q=3 m=10
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 90 | 224 | x=(((24*14)/3)*2) | x 24 14 * 3 / 2 * = | x:wheel 24:bicycle 14:tricycle *:bicycle 3:wheel /:bicycle 2:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 128 | 14=(((3/24)*x)-2) | 14 3 24 / x * 2 - = | 14:wheel 3:bicycle 24:tricycle /:bicycle x:wheel *:wheel 2:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 3 | 24=(((x/2)*14)+3) | 24 x 2 / 14 * 3 + = | 24:wheel x:tricycle 2:bicycle /:tricycle 14:wheel *:wheel 3:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 56 | (x*3)=(14*(24/2)) | x 3 * 14 24 2 / * = | x:bicycle 3:wheel *:wheel 14:wheel 24:bicycle 2:wheel /:bicycle *:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 30 | (14*3)=((24/2)+x) | 14 3 * 24 2 / x + = | 14:tricycle 3:wheel *:wheel 24:wheel 2:tricycle /:wheel x:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 480 | (x/24)=((3*2)+14) | x 24 / 3 2 * 14 + = | x:wheel 24:bicycle /:wheel 3:bicycle 2:wheel *:wheel 14:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 32 | 24=(((3*2)-14)+x) | 24 3 2 * 14 - x + = | 24:tricycle 3:tricycle 2:wheel *:tricycle 14:tricycle -:tricycle x:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 57 | 90 | 22 | (24*3)=(2*(14+x)) | 24 3 * 2 14 x + * = | 24:bicycle 3:wheel *:wheel 2:tricycle 14:wheel x:wheel +:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 2 | (24*2)=(3*(14+x)) | 24 2 * 3 14 x + * = | 24:bicycle 2:wheel *:wheel 3:tricycle 14:wheel x:wheel +:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 6 | 14=(((3/x)*24)+2) | 14 3 x / 24 * 2 + = | 14:tricycle 3:wheel x:bicycle /:wheel 24:tricycle *:tricycle 2:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 57 | 90 | 336 | 3=(((24/x)*14)+2) | 3 24 x / 14 * 2 + = | 3:tricycle 24:wheel x:bicycle /:wheel 14:tricycle *:tricycle 2:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 57 | 90 | 224 | 3=(2*((24*14)/x)) | 3 2 24 14 * x / * = | 3:wheel 2:wheel 24:bicycle 14:wheel *:bicycle x:tricycle /:bicycle *:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 224 | 3=(14*((24*2)/x)) | 3 14 24 2 * x / * = | 3:wheel 14:bicycle 24:tricycle 2:wheel *:wheel x:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 45 | (14*3)=((x-24)*2) | 14 3 * x 24 - 2 * = | 14:tricycle 3:wheel *:wheel x:tricycle 24:tricycle -:tricycle 2:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 57 | (((x*2)/3)-24)=14 | x 2 * 3 / 24 - 14 = | x:wheel 2:bicycle *:bicycle 3:wheel /:bicycle 24:bicycle -:bicycle 14:bicycle =:bicycle
EXPR: 0 | POS | INT | 57 | 90 | 16 | 3=(((14+x)-24)/2) | 3 14 x + 24 - 2 / = | 3:tricycle 14:tricycle x:tricycle +:tricycle 24:tricycle -:tricycle 2:wheel /:tricycle =:tricycle
EXPR: 0 | POS | INT | 57 | 90 | 4 | (x*3)=((24-14)+2) | x 3 * 24 14 - 2 + = | x:wheel 3:tricycle *:tricycle 24:tricycle 14:tricycle -:tricycle 2:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 57 | 90 | 504 | 24=(2/((14/x)*3)) | 24 2 14 x / 3 * / = | 24:bicycle 2:bicycle 14:wheel x:tricycle /:wheel 3:tricycle *:wheel /:bicycle =:bicycle
NET 386 non-negative, integer-valued solutions found out of 1000 total solutions
