parameters: n=7 l=3 k=1 p=5 q=2 m=9
TOTAL 1000 solutions found
EXPR: 1 | POS | INT | 0 | 144 | 144 | ((3*12)*4)=x | 3 12 * 4 * x = | 3:dozen 12:marble *:marble 4:dozen *:marble x:marble =:marble
EXPR: 0 | POS | INT | 15 | 144 | 45 | ((12*4)-3)=x | 12 4 * 3 - x = | 12:marble 4:dozen *:marble 3:marble -:marble x:marble =:marble
EXPR: 0 | POS | INT | 15 | 144 | 1 | (4*(3/12))=x | 4 3 12 / * x = | 4:marble 3:dozen 12:marble /:dozen *:marble x:marble =:marble
EXPR: 0 | POS | INT | 15 | 144 | 45 | ((12*4)-3)=x | 12 4 * 3 - x = | 12:marble 4:dozen *:dozen 3:dozen -:dozen x:dozen =:dozen
EXPR: 0 | POS | INT | 15 | 144 | 51 | ((12*4)+3)=x | 12 4 * 3 + x = | 12:marble 4:dozen *:dozen 3:dozen +:dozen x:dozen =:dozen
EXPR: 0 | POS | INT | 15 | 144 | 6 | ((12/4)+3)=x | 12 4 / 3 + x = | 12:marble 4:dozen /:marble 3:marble +:marble x:marble =:marble
EXPR: 0 | POS | INT | 15 | 144 | 51 | ((12*4)+3)=x | 12 4 * 3 + x = | 12:marble 4:dozen *:marble 3:marble +:marble x:marble =:marble
EXPR: 1 | POS | INT | 15 | 144 | 144 | (4*(3*12))=x | 4 3 12 * * x = | 4:marble 3:dozen 12:marble *:dozen *:marble x:marble =:marble
EXPR: 1 | POS | INT | 15 | 144 | 144 | (4*(3*12))=x | 4 3 12 * * x = | 4:dozen 3:dozen 12:marble *:marble *:dozen x:dozen =:dozen
EXPR: 0 | POS | INT | 15 | 144 | 40 | x=(4+(3*12)) | x 4 3 12 * + = | x:dozen 4:dozen 3:dozen 12:marble *:dozen +:dozen =:dozen
EXPR: 0 | POS | INT | 15 | 144 | 6 | x=((12/4)+3) | x 12 4 / 3 + = | x:marble 12:marble 4:dozen /:marble 3:marble +:marble =:marble
EXPR: 0 | POS | INT | 15 | 144 | 51 | x=((12*4)+3) | x 12 4 * 3 + = | x:marble 12:marble 4:dozen *:marble 3:marble +:marble =:marble
EXPR: 0 | POS | INT | 15 | 144 | 48 | ((12+4)*3)=x | 12 4 + 3 * x = | 12:marble 4:marble +:marble 3:dozen *:marble x:marble =:marble
EXPR: 1 | POS | INT | 15 | 144 | 144 | x=(4*(3*12)) | x 4 3 12 * * = | x:dozen 4:dozen 3:dozen 12:marble *:marble *:dozen =:dozen
EXPR: 0 | POS | INT | 15 | 144 | 16 | x=(12*(4/3)) | x 12 4 3 / * = | x:marble 12:marble 4:dozen 3:marble /:dozen *:marble =:marble
EXPR: 0 | POS | INT | 15 | 144 | 24 | ((12-4)*3)=x | 12 4 - 3 * x = | 12:marble 4:marble -:marble 3:dozen *:marble x:marble =:marble
EXPR: 0 | POS | INT | 15 | 144 | 60 | (4*(3+12))=x | 4 3 12 + * x = | 4:dozen 3:marble 12:marble +:marble *:marble x:marble =:marble
EXPR: 1 | POS | INT | 15 | 144 | 144 | x=((12*4)*3) | x 12 4 * 3 * = | x:marble 12:marble 4:dozen *:dozen 3:marble *:marble =:marble
EXPR: 0 | POS | INT | 15 | 144 |  | x=((12/4)-3) | x 12 4 / 3 - = | x:marble 12:marble 4:dozen /:marble 3:marble -:marble =:marble
EXPR: 0 | POS | INT | 15 | 144 | 45 | x=((12*4)-3) | x 12 4 * 3 - = | x:marble 12:marble 4:dozen *:marble 3:marble -:marble =:marble
EXPR: 0 | POS | INT | 15 | 144 | 1 | x=(4*(3/12)) | x 4 3 12 / * = | x:marble 4:marble 3:dozen 12:marble /:dozen *:marble =:marble
EXPR: 1 | POS | INT | 15 | 144 | 144 | x=(4*(3*12)) | x 4 3 12 * * = | x:marble 4:marble 3:dozen 12:marble *:dozen *:marble =:marble
EXPR: 0 | POS | INT | 15 | 144 | 40 | x=(4+(3*12)) | x 4 3 12 * + = | x:marble 4:marble 3:dozen 12:marble *:marble +:marble =:marble
EXPR: 0 | POS | INT | 15 | 144 | 12 | ((4-3)*12)=x | 4 3 - 12 * x = | 4:dozen 3:dozen -:dozen 12:marble *:dozen x:dozen =:dozen
EXPR: 0 | POS | INT | 15 | 144 | 45 | x=((12*4)-3) | x 12 4 * 3 - = | x:dozen 12:marble 4:dozen *:dozen 3:dozen -:dozen =:dozen
EXPR: 0 | POS | INT | 15 | 144 | 51 | x=((12*4)+3) | x 12 4 * 3 + = | x:dozen 12:marble 4:dozen *:dozen 3:dozen +:dozen =:dozen
EXPR: 0 | POS | INT | 15 | 144 | 12 | x=(12*(4-3)) | x 12 4 3 - * = | x:dozen 12:marble 4:dozen 3:dozen -:dozen *:dozen =:dozen
EXPR: 0 | POS | INT | 15 | 144 | 12 | (12*(4-3))=x | 12 4 3 - * x = | 12:marble 4:dozen 3:dozen -:dozen *:dozen x:dozen =:dozen
EXPR: 1 | POS | INT | 15 | 144 | 144 | x=((12*4)*3) | x 12 4 * 3 * = | x:dozen 12:marble 4:dozen *:marble 3:dozen *:dozen =:dozen
EXPR: 0 | POS | INT | 15 | 144 | 9 | x=((12/4)*3) | x 12 4 / 3 * = | x:dozen 12:marble 4:dozen /:marble 3:dozen *:dozen =:dozen
EXPR: 0 | POS | INT | 15 | 144 | 16 | (12*(4/3))=x | 12 4 3 / * x = | 12:marble 4:dozen 3:marble /:dozen *:marble x:marble =:marble
EXPR: 0 | POS | INT | 16 | 144 | 16 | x=((4/3)*12) | x 4 3 / 12 * = | x:marble 4:dozen 3:marble /:dozen 12:marble *:marble =:marble
NET 511 non-negative, integer-valued solutions found out of 1000 total solutions
