parameters: n=9 l=4 k=1 p=5 q=2 m=10
TOTAL 1000 solutions found
EXPR: 0 | POS | FRA | 0 | 1.37 | 38.63 | (((5.92*2)+6.79)+20)=x | 5.92 2 * 6.79 + 20 + x = | 5.92:dollar 2:ticket *:dollar 6.79:dollar +:dollar 20:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 1.37 | 9.29 | 2=(6.79+(x+(5.92-20))) | 2 6.79 x 5.92 20 - + + = | 2:dollar 6.79:dollar x:dollar 5.92:dollar 20:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 1.37 | 20.435 | (6.79-5.92)=(2*(x-20)) | 6.79 5.92 - 2 x 20 - * = | 6.79:dollar 5.92:dollar -:dollar 2:ticket x:dollar 20:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 1.37 | 0.0871870397643593 | 6.79=((5.92*2)/(20*x)) | 6.79 5.92 2 * 20 x * / = | 6.79:dollar 5.92:dollar 2:ticket *:dollar 20:ticket x:dollar *:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 1.37 | 0.0217967599410898 | 6.79=((5.92/2)/(20*x)) | 6.79 5.92 2 / 20 x * / = | 6.79:dollar 5.92:dollar 2:ticket /:dollar 20:ticket x:dollar *:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 1.37 | 0.2525 | 6.79=((5.92*2)-(20*x)) | 6.79 5.92 2 * 20 x * - = | 6.79:dollar 5.92:dollar 2:ticket *:dollar 20:ticket x:dollar *:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 1.37 | 8.71870397643593 | 6.79=((5.92/2)*(20/x)) | 6.79 5.92 2 / 20 x / * = | 6.79:dollar 5.92:dollar 2:ticket /:dollar 20:ticket x:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 18 | 1.37 | 22.87 | (((2+20)-5.92)+6.79)=x | 2 20 + 5.92 - 6.79 + x = | 2:dollar 20:dollar +:dollar 5.92:dollar -:dollar 6.79:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 18 | 1.37 | 9.29 | x=((2+(20-5.92))-6.79) | x 2 20 5.92 - + 6.79 - = | x:dollar 2:dollar 20:dollar 5.92:dollar -:dollar +:dollar 6.79:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 18 | 1.37 | 121.795 | ((6.79/2)+(5.92*20))=x | 6.79 2 / 5.92 20 * + x = | 6.79:dollar 2:ticket /:dollar 5.92:ticket 20:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 18 | 1.37 | 39.1016 | 20=(6.79+(x*(2/5.92))) | 20 6.79 x 2 5.92 / * + = | 20:dollar 6.79:dollar x:dollar 2:ticket 5.92:dollar /:ticket *:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 18 | 1.37 | 1.00492 | x=((6.79*(5.92/20))/2) | x 6.79 5.92 20 / * 2 / = | x:dollar 6.79:dollar 5.92:ticket 20:dollar /:ticket *:dollar 2:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 18 | 1.37 | 80.1968 | ((2*20)+(5.92*6.79))=x | 2 20 * 5.92 6.79 * + x = | 2:ticket 20:dollar *:dollar 5.92:ticket 6.79:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 18 | 1.37 | 8.71870397643593 | 20=(6.79*((x*2)/5.92)) | 20 6.79 x 2 * 5.92 / * = | 20:dollar 6.79:dollar x:dollar 2:ticket *:ticket 5.92:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 19 | 1.37 | 39.1016 | (6.79+(2*(x/5.92)))=20 | 6.79 2 x 5.92 / * + 20 = | 6.79:dollar 2:ticket x:dollar 5.92:ticket /:dollar *:dollar +:dollar 20:dollar =:dollar
EXPR: 0 | POS | FRA | 19 | 1.37 | 216.1936 | x=((20+(5.92*2))*6.79) | x 20 5.92 2 * + 6.79 * = | x:dollar 20:ticket 5.92:dollar 2:ticket *:ticket +:ticket 6.79:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 19 | 1.37 | 14.3745508100147 | 6.79=(2/(5.92+(x-20))) | 6.79 2 5.92 x 20 - + / = | 6.79:ticket 2:ticket 5.92:dollar x:dollar 20:dollar -:dollar +:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 19 | 1.37 | 9.29 | x=(2-((6.79-20)+5.92)) | x 2 6.79 20 - 5.92 + - = | x:dollar 2:dollar 6.79:dollar 20:dollar -:dollar 5.92:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 19 | 1.37 | 6.599 | (6.79*(2/(x-5.92)))=20 | 6.79 2 x 5.92 - / * 20 = | 6.79:dollar 2:ticket x:dollar 5.92:dollar -:dollar /:ticket *:ticket 20:ticket =:ticket
EXPR: 0 | POS | FRA | 19 | 1.37 | 22.87 | x=((20-(5.92-2))+6.79) | x 20 5.92 2 - - 6.79 + = | x:dollar 20:dollar 5.92:dollar 2:dollar -:dollar -:dollar 6.79:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 19 | 1.37 | 0.0871870397643593 | x=((2/(6.79*20))*5.92) | x 2 6.79 20 * / 5.92 * = | x:dollar 2:ticket 6.79:dollar 20:ticket *:dollar /:ticket 5.92:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 19 | 1.37 | 22.87 | (((2+20)-5.92)+6.79)=x | 2 20 + 5.92 - 6.79 + x = | 2:dollar 20:dollar +:dollar 5.92:dollar -:dollar 6.79:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 19 | 1.37 | 1.00492 | x=((6.79*(5.92/20))/2) | x 6.79 5.92 20 / * 2 / = | x:dollar 6.79:dollar 5.92:ticket 20:dollar /:ticket *:dollar 2:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 19 | 1.37 | 9.83016 | x=((2-(6.79/20))*5.92) | x 2 6.79 20 / - 5.92 * = | x:dollar 2:ticket 6.79:ticket 20:dollar /:ticket -:ticket 5.92:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 19 | 1.37 | 20.0497552043944 | 6.79=((2/5.92)/(x-20)) | 6.79 2 5.92 / x 20 - / = | 6.79:ticket 2:ticket 5.92:dollar /:ticket x:dollar 20:dollar -:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 19 | 1.37 | 80.1968 | ((2*20)+(5.92*6.79))=x | 2 20 * 5.92 6.79 * + x = | 2:ticket 20:dollar *:dollar 5.92:ticket 6.79:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 13.84984 | (5.92*(2+(6.79/20)))=x | 5.92 2 6.79 20 / + * x = | 5.92:dollar 2:ticket 6.79:ticket 20:dollar /:ticket +:ticket *:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 0.2525 | x=(((5.92*2)-6.79)/20) | x 5.92 2 * 6.79 - 20 / = | x:ticket 5.92:dollar 2:ticket *:ticket 6.79:ticket -:ticket 20:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 5.4805 | x=(5.92-((2+6.79)/20)) | x 5.92 2 6.79 + 20 / - = | x:dollar 5.92:dollar 2:dollar 6.79:dollar +:dollar 20:ticket /:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 11.5005 | ((5.92*2)-(6.79/20))=x | 5.92 2 * 6.79 20 / - x = | 5.92:dollar 2:ticket *:ticket 6.79:ticket 20:dollar /:ticket -:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 12.1795 | ((5.92*2)+(6.79/20))=x | 5.92 2 * 6.79 20 / + x = | 5.92:dollar 2:ticket *:ticket 6.79:ticket 20:dollar /:ticket +:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 6.1595 | x=(5.92-((2-6.79)/20)) | x 5.92 2 6.79 - 20 / - = | x:dollar 5.92:dollar 2:dollar 6.79:dollar -:dollar 20:ticket /:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 6.599 | (5.92+((2*6.79)/20))=x | 5.92 2 6.79 * 20 / + x = | 5.92:ticket 2:ticket 6.79:dollar *:ticket 20:dollar /:ticket +:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 1.00492 | x=(((5.92/2)*6.79)/20) | x 5.92 2 / 6.79 * 20 / = | x:ticket 5.92:dollar 2:ticket /:dollar 6.79:ticket *:ticket 20:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 6.3595 | x=(5.92+((2+6.79)/20)) | x 5.92 2 6.79 + 20 / + = | x:dollar 5.92:dollar 2:dollar 6.79:dollar +:dollar 20:ticket /:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 101.72 | x=(5.92-((2-6.79)*20)) | x 5.92 2 6.79 - 20 * - = | x:dollar 5.92:dollar 2:dollar 6.79:dollar -:dollar 20:ticket *:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 5.241 | (5.92-(2*(6.79/20)))=x | 5.92 2 6.79 20 / * - x = | 5.92:dollar 2:dollar 6.79:ticket 20:dollar /:ticket *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 6.599 | (5.92+(2*(6.79/20)))=x | 5.92 2 6.79 20 / * + x = | 5.92:dollar 2:dollar 6.79:ticket 20:dollar /:ticket *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 5.90527245949926 | (5.92-(2/(6.79*20)))=x | 5.92 2 6.79 20 * / - x = | 5.92:dollar 2:dollar 6.79:ticket 20:dollar *:ticket /:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 5.93472754050074 | (5.92+(2/(6.79*20)))=x | 5.92 2 6.79 20 * / + x = | 5.92:dollar 2:dollar 6.79:ticket 20:dollar *:ticket /:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 0.281272459499264 | x=((5.92-(2/6.79))/20) | x 5.92 2 6.79 / - 20 / = | x:ticket 5.92:ticket 2:ticket 6.79:dollar /:ticket -:ticket 20:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 8.71870397643594 | x=((5.92/(2*6.79))*20) | x 5.92 2 6.79 * / 20 * = | x:ticket 5.92:dollar 2:ticket 6.79:dollar *:ticket /:dollar 20:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 112.508983799705 | x=((5.92-(2/6.79))*20) | x 5.92 2 6.79 / - 20 * = | x:ticket 5.92:ticket 2:ticket 6.79:dollar /:ticket -:ticket 20:dollar *:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 8.71870397643594 | x=((5.92/(2*6.79))*20) | x 5.92 2 6.79 * / 20 * = | x:ticket 5.92:ticket 2:ticket 6.79:dollar *:dollar /:ticket 20:dollar *:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 0.033674630261661 | x=(5.92/((2+6.79)*20)) | x 5.92 2 6.79 + 20 * / = | x:dollar 5.92:dollar 2:dollar 6.79:dollar +:dollar 20:ticket *:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 40.0984 | (((5.92/2)*6.79)+20)=x | 5.92 2 / 6.79 * 20 + x = | 5.92:ticket 2:dollar /:ticket 6.79:dollar *:dollar 20:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 181.72 | x=(5.92+((2+6.79)*20)) | x 5.92 2 6.79 + 20 * + = | x:dollar 5.92:dollar 2:dollar 6.79:dollar +:dollar 20:ticket *:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 5.29 | 2=((20-(5.92+6.79))-x) | 2 20 5.92 6.79 + - x - = | 2:dollar 20:dollar 5.92:dollar 6.79:dollar +:dollar -:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 0.274348422496571 | 2=((20-(5.92+6.79))*x) | 2 20 5.92 6.79 + - x * = | 2:ticket 20:dollar 5.92:dollar 6.79:dollar +:dollar -:dollar x:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 1.00492 | (5.92/((2/6.79)*20))=x | 5.92 2 6.79 / 20 * / x = | 5.92:ticket 2:ticket 6.79:dollar /:ticket 20:dollar *:dollar /:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 9.29 | x=(2-((6.79-20)+5.92)) | x 2 6.79 20 - 5.92 + - = | x:dollar 2:dollar 6.79:dollar 20:dollar -:dollar 5.92:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 32.0368 | x=((5.92*(2+6.79))-20) | x 5.92 2 6.79 + * 20 - = | x:dollar 5.92:ticket 2:dollar 6.79:dollar +:dollar *:dollar 20:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 0.095831336847149 | 2=((20-(5.92-6.79))*x) | 2 20 5.92 6.79 - - x * = | 2:ticket 20:dollar 5.92:dollar 6.79:dollar -:dollar -:dollar x:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 22.87 | x=((20-(5.92-2))+6.79) | x 20 5.92 2 - - 6.79 + = | x:dollar 20:dollar 5.92:dollar 2:dollar -:dollar -:dollar 6.79:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 0.0871870397643593 | ((5.92*2)/(6.79*20))=x | 5.92 2 * 6.79 20 * / x = | 5.92:dollar 2:ticket *:ticket 6.79:ticket 20:dollar *:dollar /:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 5.6805 | x=(5.92+((2-6.79)/20)) | x 5.92 2 6.79 - 20 / + = | x:dollar 5.92:dollar 2:dollar 6.79:dollar -:dollar 20:ticket /:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 0.0871870397643593 | x=((2/(6.79*20))*5.92) | x 2 6.79 20 * / 5.92 * = | x:dollar 2:ticket 6.79:dollar 20:ticket *:dollar /:ticket 5.92:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 22.6 | x=((5.92+(2-6.79))*20) | x 5.92 2 6.79 - + 20 * = | x:dollar 5.92:dollar 2:dollar 6.79:dollar -:dollar +:dollar 20:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 2.60184 | (5.92*((2+6.79)/20))=x | 5.92 2 6.79 + 20 / * x = | 5.92:dollar 2:ticket 6.79:ticket +:ticket 20:dollar /:ticket *:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 147.64 | ((5.92*2)+(6.79*20))=x | 5.92 2 * 6.79 20 * + x = | 5.92:dollar 2:ticket *:ticket 6.79:ticket 20:dollar *:ticket +:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 170.4368 | (5.92*(2+(6.79+20)))=x | 5.92 2 6.79 20 + + * x = | 5.92:dollar 2:ticket 6.79:ticket 20:ticket +:ticket +:ticket *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 9.83016 | x=((2-(6.79/20))*5.92) | x 2 6.79 20 / - 5.92 * = | x:dollar 2:ticket 6.79:ticket 20:dollar /:ticket -:ticket 5.92:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 21.7437407952872 | x=((5.92*(2/6.79))+20) | x 5.92 2 6.79 / * 20 + = | x:ticket 5.92:dollar 2:ticket 6.79:dollar /:ticket *:ticket 20:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 39.5 | ((5.92+(2*6.79))+20)=x | 5.92 2 6.79 * + 20 + x = | 5.92:dollar 2:dollar 6.79:ticket *:dollar +:dollar 20:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 20 | 1.37 | 0.9315 | x=(((5.92*2)+6.79)/20) | x 5.92 2 * 6.79 + 20 / = | x:ticket 5.92:dollar 2:ticket *:ticket 6.79:ticket +:ticket 20:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 20 | 1.37 | 139.72 | x=(5.92-(2-(6.79*20))) | x 5.92 2 6.79 20 * - - = | x:dollar 5.92:dollar 2:dollar 6.79:ticket 20:dollar *:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 45.8783783783784 | 20=((x*5.92)/(2*6.79)) | 20 x 5.92 * 2 6.79 * / = | 20:dollar x:dollar 5.92:ticket *:dollar 2:ticket 6.79:dollar *:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 13.84984 | (5.92*(2+(6.79/20)))=x | 5.92 2 6.79 20 / + * x = | 5.92:dollar 2:ticket 6.79:ticket 20:dollar /:ticket +:ticket *:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 21 | 1.37 | 0.016621621621622 | ((6.79/2)-(20/5.92))=x | 6.79 2 / 20 5.92 / - x = | 6.79:dollar 2:ticket /:dollar 20:dollar 5.92:ticket /:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 6.77337837837838 | ((6.79/2)+(20/5.92))=x | 6.79 2 / 20 5.92 / + x = | 6.79:dollar 2:ticket /:dollar 20:dollar 5.92:ticket /:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 9.29 | ((2-x)-(6.79-20))=5.92 | 2 x - 6.79 20 - - 5.92 = | 2:dollar x:dollar -:dollar 6.79:dollar 20:dollar -:dollar -:dollar 5.92:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 0.975 | 20=((5.92+(2*6.79))/x) | 20 5.92 2 6.79 * + x / = | 20:dollar 5.92:dollar 2:ticket 6.79:dollar *:dollar +:dollar x:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 0.2525 | x=(((5.92*2)-6.79)/20) | x 5.92 2 * 6.79 - 20 / = | x:ticket 5.92:dollar 2:ticket *:ticket 6.79:ticket -:ticket 20:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 21 | 1.37 | 2.05128205128205 | 20=(((5.92/2)+6.79)*x) | 20 5.92 2 / 6.79 + x * = | 20:dollar 5.92:dollar 2:ticket /:dollar 6.79:dollar +:dollar x:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 0.2525 | 20=(((5.92*2)-6.79)/x) | 20 5.92 2 * 6.79 - x / = | 20:dollar 5.92:dollar 2:ticket *:dollar 6.79:dollar -:dollar x:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 3.08382756836365 | 20=(5.92*((2/6.79)+x)) | 20 5.92 2 6.79 / x + * = | 20:dollar 5.92:dollar 2:ticket 6.79:dollar /:ticket x:ticket +:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 1.02564102564103 | 20=((5.92+(2*6.79))*x) | 20 5.92 2 6.79 * + x * = | 20:dollar 5.92:dollar 2:ticket 6.79:dollar *:dollar +:dollar x:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 18.87 | (6.79-(2-(20-5.92)))=x | 6.79 2 20 5.92 - - - x = | 6.79:dollar 2:dollar 20:dollar 5.92:dollar -:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 1.07353730542136 | 20=(((5.92*2)+6.79)*x) | 20 5.92 2 * 6.79 + x * = | 20:dollar 5.92:dollar 2:ticket *:ticket 6.79:ticket +:ticket x:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 12.1795 | ((5.92*2)+(6.79/20))=x | 5.92 2 * 6.79 20 / + x = | 5.92:dollar 2:ticket *:ticket 6.79:ticket 20:dollar /:ticket +:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 21 | 1.37 | 21.13 | x=((2+(20-6.79))+5.92) | x 2 20 6.79 - + 5.92 + = | x:dollar 2:dollar 20:dollar 6.79:dollar -:dollar +:dollar 5.92:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 9.29 | 20=(((5.92-2)+6.79)+x) | 20 5.92 2 - 6.79 + x + = | 20:dollar 5.92:dollar 2:dollar -:dollar 6.79:dollar +:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 6.1595 | x=(5.92-((2-6.79)/20)) | x 5.92 2 6.79 - 20 / - = | x:dollar 5.92:dollar 2:dollar 6.79:dollar -:dollar 20:ticket /:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 13.284 | 20=(5.92/((2*6.79)-x)) | 20 5.92 2 6.79 * x - / = | 20:dollar 5.92:dollar 2:ticket 6.79:dollar *:ticket x:ticket -:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 1.00492 | x=(((5.92/2)*6.79)/20) | x 5.92 2 / 6.79 * 20 / = | x:ticket 5.92:dollar 2:ticket /:dollar 6.79:ticket *:ticket 20:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 21 | 1.37 | 5.29 | 20=((5.92+(2+6.79))+x) | 20 5.92 2 6.79 + + x + = | 20:dollar 5.92:dollar 2:dollar 6.79:dollar +:dollar +:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 6.599 | (5.92+(2*(6.79/20)))=x | 5.92 2 6.79 20 / * + x = | 5.92:dollar 2:dollar 6.79:ticket 20:dollar /:ticket *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 9.29 | x=((2+(20-6.79))-5.92) | x 2 20 6.79 - + 5.92 - = | x:dollar 2:dollar 20:dollar 6.79:dollar -:dollar +:dollar 5.92:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 0.964488636363636 | 20=(5.92+((2*6.79)/x)) | 20 5.92 2 6.79 * x / + = | 20:dollar 5.92:dollar 2:ticket 6.79:dollar *:dollar x:ticket /:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 3.96039603960396 | 20=(((5.92*2)-6.79)*x) | 20 5.92 2 * 6.79 - x * = | 20:dollar 5.92:dollar 2:ticket *:dollar 6.79:dollar -:dollar x:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 0.033674630261661 | x=(5.92/((2+6.79)*20)) | x 5.92 2 6.79 + 20 * / = | x:dollar 5.92:dollar 2:dollar 6.79:dollar +:dollar 20:ticket *:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 22.87 | 20=((5.92-(2+6.79))+x) | 20 5.92 2 6.79 + - x + = | 20:dollar 5.92:dollar 2:dollar 6.79:dollar +:dollar -:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 32.0368 | x=((5.92*(2+6.79))-20) | x 5.92 2 6.79 + * 20 - = | x:dollar 5.92:ticket 2:dollar 6.79:dollar +:dollar *:dollar 20:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 22.87 | x=((20-(5.92-6.79))+2) | x 20 5.92 6.79 - - 2 + = | x:dollar 20:dollar 5.92:dollar 6.79:dollar -:dollar -:dollar 2:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 9.29 | x=((20+(2-5.92))-6.79) | x 20 2 5.92 - + 6.79 - = | x:dollar 20:dollar 2:dollar 5.92:dollar -:dollar +:dollar 6.79:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 113.35 | (6.79-((2-20)*5.92))=x | 6.79 2 20 - 5.92 * - x = | 6.79:dollar 2:ticket 20:ticket -:ticket 5.92:dollar *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 0.0871870397643593 | ((5.92*2)/(6.79*20))=x | 5.92 2 * 6.79 20 * / x = | 5.92:dollar 2:ticket *:ticket 6.79:ticket 20:dollar *:dollar /:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 21 | 1.37 | 22.6 | x=((5.92+(2-6.79))*20) | x 5.92 2 6.79 - + 20 * = | x:dollar 5.92:dollar 2:dollar 6.79:dollar -:dollar +:dollar 20:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 137.03 | (6.79+((2+20)*5.92))=x | 6.79 2 20 + 5.92 * + x = | 6.79:dollar 2:ticket 20:ticket +:ticket 5.92:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 2.60184 | (5.92*((2+6.79)/20))=x | 5.92 2 6.79 + 20 / * x = | 5.92:dollar 2:ticket 6.79:ticket +:ticket 20:dollar /:ticket *:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 21 | 1.37 | 0.281272459499264 | x=((5.92-(2/6.79))/20) | x 5.92 2 6.79 / - 20 / = | x:ticket 5.92:ticket 2:ticket 6.79:dollar /:ticket -:ticket 20:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 21 | 1.37 | 18.87 | 20=(((5.92+2)-6.79)+x) | 20 5.92 2 + 6.79 - x + = | 20:dollar 5.92:dollar 2:dollar +:dollar 6.79:dollar -:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 0.975 | (((20*x)-5.92)/2)=6.79 | 20 x * 5.92 - 2 / 6.79 = | 20:ticket x:dollar *:dollar 5.92:dollar -:dollar 2:ticket /:dollar 6.79:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 25.2331081081081 | (6.79*((2+20)/5.92))=x | 6.79 2 20 + 5.92 / * x = | 6.79:dollar 2:ticket 20:ticket +:ticket 5.92:dollar /:ticket *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 8.71870397643593 | (((20/x)*5.92)/2)=6.79 | 20 x / 5.92 * 2 / 6.79 = | 20:ticket x:dollar /:ticket 5.92:dollar *:dollar 2:ticket /:dollar 6.79:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 9.05067567567568 | 20=(((5.92/2)*x)-6.79) | 20 5.92 2 / x * 6.79 - = | 20:dollar 5.92:dollar 2:ticket /:dollar x:ticket *:dollar 6.79:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 21 | 1.37 | 0.0871870397643595 | 20=((5.92*(2/6.79))/x) | 20 5.92 2 6.79 / * x / = | 20:ticket 5.92:dollar 2:ticket 6.79:dollar /:ticket *:ticket x:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 21 | 1.37 | 0.964488636363636 | (6.79*(2/(20-5.92)))=x | 6.79 2 20 5.92 - / * x = | 6.79:dollar 2:ticket 20:dollar 5.92:dollar -:dollar /:ticket *:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 21 | 1.37 | 21.7437407952872 | x=((5.92*(2/6.79))+20) | x 5.92 2 6.79 / * 20 + = | x:ticket 5.92:dollar 2:ticket 6.79:dollar /:ticket *:ticket 20:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 21 | 1.37 | 5.90527245949926 | (5.92-(2/(6.79*20)))=x | 5.92 2 6.79 20 * / - x = | 5.92:dollar 2:dollar 6.79:ticket 20:dollar *:ticket /:dollar -:dollar x:dollar =:dollar
